Document,Primary Introducer,Status,Description,Document ID
LB35,Kolterman,Referral,"Change provisions relating to reemployment, reinstatement, repayment, and age eligibility for certain members under the County Employees Retirement Act and State Employees Retirement Act ",37563
LB36,Kolterman,Referral,"Redefine creditable service, change a payment deadline for restoration of relinquished creditable service, and change payment requirements and service credit computation provisions under the School Employees Retirement Act",37553
LB37,Hilkemann,Referral,Change the Podiatry Practice Act to authorize a physician assistant to assist a podiatrist,37384
LB38,Hilkemann,Referral,Provide for one license plate and In Transit decal per vehicle,37177
LB39,Hilkemann,Referral,Change provisions relating to occupant protection system enforcement and change certain violations from secondary to primary enforcement,37354
LB40,Hilkemann,Referral,"Change provisions related to provisional operator's permits, LPD and LPE learner's permits, and interactive wireless communication devices",37355
LB41,Hilkemann,General File,Change provisions relating to transfers and uses of certain gaming taxes,37365
LB42,Hilkemann,Passed,Provide certain responsibilities and a duty under the Condominium Property Act and a duty under the Nebraska Condominium Act,37368
LB43,Bolz,Select File,Adopt the Sexual Assault Survivors' Bill of Rights Act and change certain rules of procedure,37051
LB44,Chambers,General File,Eliminate the death penalty and change provisions relating to murder in the first degree,37508
LB45,Chambers,Referral,Repeal the Black-Tailed Prairie Dog Management Act,37509
LB46,Chambers,Referral,Eliminate provisions relating to the hunting of mountain lions,37510
LB47,Chambers,Indefinitely postponed,Change provisions relating to when a grand jury report may be made public,37578
LB48,Stinner,Passed,Change provisions relating to sufficient cause for nonuse of a water appropriation,37545
LB49,Stinner,Passed,Change provisions relating to accounting firm ownership,36854
LB50,Vargas,Referral,Change individual income tax brackets and rates,37424
LB51,Vargas,Referral,"Change license applications, prohibited acts, and franchise restrictions under the Motor Vehicle Industry Regulation Act",37078
LB52,Stinner,Passed,Require accountability for and investment of public funds and change provisions relating to the transfer and use of funds under the Nebraska educational savings plan trust,37174
LB53,Scheer,Indefinitely postponed,Change and provide duties for landowners or their tenants relating to removal of a blockage or obstruction in a watercourse and provide for court costs and attorney's fees,37085
LB54,Lowe,Referral,Change provisions relating to carrying a concealed weapon,36851
LB55,Lowe,Passed,"Change powers of copersonal representatives, cotrustees, coguardians, and coconservators, change provisions relating to accounts with POD designations, and authorize persons eighteen years of age to acquire or convey title to real property and to enter into and execute related legal documents",36880
LB56,Lowe,Passed,Change special designated licensure provisions under the Nebraska Liquor Control Act,36895
LB57,Morfeld,Passed,Prohibit regulation of short-term rentals and provide for taxation agreements,37050
LB58,Morfeld,General File,Adopt the Extreme Risk Protection Order Act,37067
LB59,Cavanaugh,Passed,Change investigation and reporting provisions under the Children's Residential Facilities and Placing Licensure Act,36805
LB60,Cavanaugh,Passed,Change terminology relating to shaken baby syndrome,37080
LB61,Halloran,Passed,Change and eliminate provisions relating to rabies,37212
LB62,Howard,Passed,Provide for education regarding and treatment of trichomoniasis,36810
LB63,Groene,Passed,Change tax levy provisions relating to rural and suburban fire protection districts and change the Mutual Finance Assistance Act,37024
LB64,Groene,Referral,"Change and eliminate licensing, training, and internship provisions under the Licensing of Truth and Deception Examiners Act",37061
LB65,Groene,Passed,Authorize a licensing exception under the State Electrical Act,36794
LB66,"Hansen, M.",General File,Provide for an early childhood element in a comprehensive plan developed by a city,36879
LB67,"Hansen, M.",Passed,"Change provisions relating to determination of municipality population thresholds and references to cities, villages, and governing bodies",37013
LB68,"Hansen, M.",Passed,Change provisions of the Business Improvement District Act as prescribed,37076
LB69,"Hansen, M.",Referral,Provide income tax credits for caregivers as prescribed,37385
LB70,"Hansen, M.",Passed,Adopt the Uniform Voidable Transactions Act and eliminate the Uniform Fraudulent Transfer Act,37560
LB71,"Hansen, M.",Passed,Eliminate a cause of action for damages for shoplifting,37240
LB72,"Hansen, M.",Withdrawn,Provide for nonpartisan election of county officers,37152
LB73,Erdman,Referral,Require display of the national motto in schools,36859
LB74,Williams,Passed,Provide for validation by certified pharmacy technicians,37372
LB75,Williams,Passed,Change terms of members of the Nebraska Grape and Winery Board,37229
LB76,Williams,Passed,Change provisions relating to the nameplate capacity tax,37481
LB77,Williams,Passed,Change provisions of the Real Property Appraiser Act and the Nebraska Appraisal Management Company Registration Act,36978
LB78,Williams,Passed,Change provisions of the Nebraska Uniform Protected Series Act and the Nebraska Uniform Limited Liability Company Act,36803
LB79,Friesen,Passed,Adopt and update references to federal transportation laws and allow for electronic images of certain registration certificates,37128
LB80,Friesen,Passed,Change motor vehicle identification inspection provisions,37429
LB81,Friesen,Passed,Change provisions relating to special stops at railroad grade crossings under the Nebraska Rules of the Road,37106
LB82,Friesen,Passed,"Change provisions relating to contracts and state aid for bridges, land acquisition for state highways, functional classification, minimum standards, six-year and one-year plans, and distribution of funds ",37069
LB83,Wayne,Referral,Provide for restoration of voting rights upon completion of a felony sentence or probation for a felony,36904
LB84,Wayne,Referral,Provide a tax deduction for wages paid to individuals convicted of a felony,37402
LB85,Wayne,General File,Provide for a rental housing inspection program for a city of the metropolitan class or a city of the primary class,36988
LB86,Wayne,Passed,Change provisions for redevelopment plans for extremely blighted areas under the Community Development Law and change funding provisions under the Nebraska Affordable Housing Act,37408
LB86A,Wayne,Passed,Appropriation Bill,39919
LB87,Wayne,Passed,Provide funding in opportunity zones designated pursuant to federal law,37409
LB88,Wayne,Indefinitely postponed,Provide an income tax credit for certain purchases of a residence,37458
LB89,Wayne,Referral,Change certain marijuana penalties,37445
LB90,Wayne,Referral,Make post-release supervision optional for Class IV felonies,36901
LB91,Wayne,Referral,Provide for deferred judgments by courts as prescribed,36900
LB92,Wayne,Referral,Require application of Nebraska Evidence Rules at parental termination hearings,37403
LB93,Wayne,Passed,Provide for intervention by a biological parent in certain juvenile proceedings,36905
LB94,Wayne,Referral,Designate Nebraska State Patrol as agency to investigate criminal activity within Department of Correctional Services correctional facilities,37361
LB95,Wayne,General File,Change applicability provisions for building codes,36836
LB96,Wayne,Passed,Change local building code provisions,36838
LB97,Wayne,Referral,Change provisions relating to highway funding,36903
LB98,Wayne,Indefinitely postponed,Change signature requirements for nomination of partisan candidates by petition,36899
LB99,Wayne,Referral,Change requirements of the Prompt Payment Act,37397
LB100,Wayne,Referral,State intent relating to an appropriation to the Nebraska State Historical Society,36896
LB101,Wayne,Indefinitely postponed,Change provisions of the Nebraska Political Accountability and Disclosure Act relating to a potential conflict of interest by an elected office holder of certain cities or villages or a school district,37210
LB102,Wayne,Passed,Change references from Big Twelve to Big Ten Conference in provisions requiring a stipend or restricting hours of participation for intercollegiate athletes,36902
LB103,Linehan,Passed,Change the procedure for setting a political subdivision's property tax request,36871
LB104,Linehan,Referral,Change distribution of the Nebraska Education Improvement Fund,37483
LB105,Linehan,Referral,Designate corn as the state vegetable,37647
LB106,Dorn,Select File,Change provisions relating to disclosure of DNA records under the DNA Identification Information Act,37148
LB107,Dorn,Passed,Change provisions relating to city and village plumbing boards and change a penalty,37255
LB108,Bolz,Referral,Change provisions relating to placement of Department of Correctional Services inmates in county jails,37118
LB109,Bolz,General File,Require the position classification plan and salary or pay plan for state employees to include certain positions,36970
LB110,Wishart,General File,Adopt the Medical Cannabis Act,37628
LB111,Howard,Passed,Change a certificate of title application signature requirement as prescribed,36811
LB112,Howard,Passed,Provide for waiver of certain occupational and licensing fees as prescribed,36801
LB112A,Howard,Passed,Appropriation Bill,38420
LB113,Blood,Referral,Require the Department of Correctional Services to disclose certain records,37608
LB114,Blood,Referral,Change provisions relating to reductions of good time,37609
LB115,Blood,Passed,Change provisions related to enrollment of children of members of the military,37135
LB116,Kolterman,Passed,Authorize electronic delivery of insurance policies and billing information to insureds,37523
LB117,Hilgers,Passed,"Change provisions relating to bridge and highway construction contracts, certification of financial showing, and obtaining contract plans prepared by the Department of Transportation",37031
LB118,Arch,Referral,Provide a procedure to withhold residential addresses of physicians in county records,37180
LB119,Arch,Passed,"Provide for immunity from liability, confidentiality of information, and a burden of proof under the Health Care Quality Improvement Act",37463
LB120,Crawford,Referral,Require teacher and school staff to receive training on behavioral and mental health,37196
LB121,Crawford,Passed,Change provisions on limits on indebtedness from direct borrowing by cities and villages,37143
LB122,Crawford,Passed,"Change postsecondary residency requirements for veterans, family members, and other qualified persons",37351
LB123,Crawford,Passed,Add an exemption from the Taxpayer Transparency Act for certain contracts,36962
LB124,Crawford,Passed,Change provisions relating to jointly created clean energy assessment districts under the Property Assessed Clean Energy Act,36883
LB125,Lathrop,Passed,Include certain intimate partners who are victims of theft within victim rights statutes,37548
LB126,Hughes,Final Reading,Provide for additional limited landowner deer hunting permits,36999
LB127,Hughes,Passed,Redefine immediate family for purposes of limited permits for hunting,36882
LB128,Hughes,Indefinitely postponed,Provide for Wildlife Conservation Plates,36938
LB129,Wayne,Referral,Appropriate funds to the Department of Transportation,37451
LB130,DeBoer,Passed,Adopt radon resistant new construction requirements,36912
LB130A,DeBoer,Passed,Appropriation Bill,38497
LB131,Pansing Brooks,General File,Change certain provisions relating to minimum sentences,37095
LB132,Pansing Brooks,General File,Change penalties for certain felonies committed by persons under nineteen years of age,36924
LB133,Pansing Brooks,General File,Change provisions relating to structured programming and deferral of parole,36925
LB134,Stinner,Referral,Provide levy authority and duties for natural resources districts,37154
LB135,Stinner,Passed,Change provisions relating to students in emergency medical services training,36972
LB136,Wayne,Referral,Adopt the Density Bonus and Inclusionary Housing Act,37282
LB137,Blood,General File,Adopt the Fantasy Contests Act and provide a gambling exception,37626
LB137A,Blood,General File,Appropriation Bill,39100
LB138,Blood,Passed,"Provide for a veterans' program coordinator, change and eliminate certain license plate fees, and provide for additional Military Honor Plates and Support Our Troops Plates",36992
LB139,Kolterman,Passed,Change provisions relating to a data base of contractors under the Contractor Registration Act,37543
LB140,Kolowski,Referral,Change provisions relating to the Indoor Tanning Facility Act,36981
LB141,DeBoer,Passed,Provide for the offense of assault by strangulation or suffocation,37477
LB142,Geist,General File,Change provisions relating to driving automation systems and liability,37021
LB143,Hughes,Referral,Prohibit throwing or dropping dangerous instruments on motor vehicles,36890
LB144,Hughes,Referral,Provide for voter approval of nonpartisan nomination and partisan election of county officers,37614
LB145,"Hansen, M.",Passed,Change power of attorney provisions relating to banks and other financial institutions,37267
LB146,"Hansen, M.",Passed,Change liability and damages provisions for refusal to accept acknowledged power of attorney,37266
LB147,Groene,General File,Change the Student Discipline Act to provide for use by a teacher or administrator of necessary physical contact or physical  restraint and provide procedures and grounds for removal from a class in response to student behavior,36792
LB148,Groene,Passed,Change requirements for public hearings on proposed budget statements and notices of meetings of public bodies,36886
LB149,Quick,Passed,"Change provisions relating to sale and use of tobacco products, electronic nicotine delivery systems, and alternative nicotine products",36920
LB150,Brewer,Referral,Change provisions relating to access to public records and provide for fees,37331
LB151,Brewer,Referral,Adopt the Government Neutrality in Contracting Act,37655
LB152,Brewer,Passed,State rights of Nebraska National Guard members and provide for confidentiality of members' residential addresses,36929
LB153,Brewer,Final Reading,Change provisions relating to the taxation of military retirement benefits,37489
LB154,Brewer,Passed,Authorize a study to improve reporting and investigation of missing Native American women and children,37356
LB155,Brewer,Passed,Change eminent domain provisions that apply to privately developed renewable energy generation facilities,37251
LB156,Brewer,Passed,"Provide for the operation, titling, and registration of former military vehicles",37043
LB157,Brewer,General File,"Provide for voluntary registration, duties for the Department of Agriculture, and a cause of action under the Nebraska Apiary Act",37394
LB158,Brewer,Referral,Change provisions relating to the assessed value of real property,36928
LB159,Williams,Passed,Change provisions of the Nebraska Life and Health Insurance Guaranty Association Act,37160
LB160,Quick,Passed,Include early childhood infrastructure development and early childhood care and education programs under the Local Option Municipal Economic Development Act for certain cities and villages,36878
LB161,Erdman,Referral,Eliminate learning communities,37001
LB162,Hunt,Referral,Impose sales and use taxes on certain services,37648
LB163,Hunt,Referral,Permit counties to conduct elections by mail,37081
LB164,Hunt,Referral,"Prohibit electronic transmission or online posting of certain photographs or videos, redefine sexual exploitation, and provide for a registrable offense under the Sex Offender Registration Act",37396
LB165,Hunt,Referral,Adopt the Too Young to Suspend Act,37405
LB166,Hunt,Referral,Prohibit defendant's discovery of victim's actual or perceived gender or sexual orientation as defense to crime,36949
LB167,Hunt,Referral,Prohibit conversion therapy,36993
LB168,Hunt,Referral,Define offense of child abuse to include subjecting a child to conversion therapy,37414
LB169,Hunt,General File,Change provisions relating to eligibility for the Supplemental Nutrition Assistance Program,37600
LB170,Hunt,Referral,Provide a sales and use tax exemption for feminine hygiene products,36946
LB171,Pansing Brooks,Referral,Appropriate funds to the Department of Administrative Services,37328
LB172,Pansing Brooks,Indefinitely postponed,"Change provisions relating to cofiduciaries, payable on death accounts, and competency for persons eighteen years of age or older entering into certain financial agreements",37505
LB173,Pansing Brooks,Referral,Define and redefine terms of coercion and without consent and provide for applicability with respect to sexual assault,37239
LB174,Bolz,Referral,State intent relating to appropriations for the Office of Violence Prevention,37280
LB175,Chambers,Referral,Change provisions regarding candidate committee funds,37669
LB176,Chambers,Referral,Eliminate certain mandatory minimum penalties,37621
LB177,Lindstrom,Passed,Change a termination date for bonding authority of natural resources districts,36982
LB178,Hilgers,Indefinitely postponed,"Change provisions relating to workers' compensation claims, tort claims against the state, and state vehicles",36942
LB179,Hilgers,Passed,Authorize the appeal of certain motions as final orders,36943
LB180,Bolz,Passed,Change program eligibility criteria under the Community College Gap Assistance Program Act,37054
LB181,Bolz,Referral,Require a report from the Department of Health and Human Services to the Appropriations Committee of the Legislature regarding long-term care sustainability,37513
LB182,Bolz,Referral,Adopt the School District Local Option Income Surtax Act,37228
LB183,Briese,Select File,Change the valuation of agricultural land and horticultural land for purposes of certain school district taxes,37344
LB184,Friesen,Passed,Adopt the Small Wireless Facilities Deployment Act,37181
LB185,Friesen,Passed,Change provisions relating to the special valuation of agricultural and horticultural land,37260
LB186,Lindstrom,Passed,Change provisions governing certain documents and adopt the Online Notary Public Act,37175
LB186A,Lindstrom,Passed,Appropriation Bill,38156
LB187,Lindstrom,General File,Change the Sports Arena Facility Financing Assistance Act,36884
LB188,Lindstrom,Select File,Change the rate of interest charged on loans under the Nebraska Installment Loan Act,37480
LB189,Erdman,Referral,Change provisions relating to budget limitations for cities and villages,36952
LB190,La Grone,Passed,Change provisions relating to rule and regulation authority of the Department of Transportation and the Nebraska Aeronautics Commission and provisions relating to school bus loading area warning signs,37032
LB191,La Grone,Indefinitely postponed,Change provisions relating to budgets and public hearing notice for certain governmental entities,37304
LB192,McCollister,Passed,Change provisions relating to veteran designations on operators' licenses and state identification cards,37346
LB192A,McCollister,Passed,Appropriation Bill,38148
LB193,Urban Affairs Committee,Passed,"Change provisions relating to cities of particular classes and villages, correct and include references as prescribed, and eliminate obsolete provisions and repeal definitions",36831
LB194,Urban Affairs Committee,Passed,Change provisions relating to cities of the first class as prescribed,36830
LB195,Urban Affairs Committee,Passed,Correct statutory references relating to the State Fire Code,36915
LB196,Urban Affairs Committee,Passed,Change provisions relating to notices of certain zoning matters in cities of the metropolitan class and for hearings under the Business Improvement District Act,36839
LB197,Urban Affairs Committee,Referral,Provide a procedure for detachment of real property from the corporate limits of a city or village and eliminate existing detachment provisions,37168
LB198,Halloran,Referral,Change provisions relating to use of a deadly weapon to commit a felony and prohibit use of a facsimile firearm to commit a felony,36891
LB199,Wishart,Referral,Appropriate funds to the Supreme Court for court appointed special advocate state aid,36966
LB200,Wishart,Passed,Change provisions relating to licensure under the Health Care Facility Licensure Act of mental health substance use treatment centers providing civil protective custody of intoxicated persons,37520
LB201,McCollister,Referral,Prohibit certain unlawful acts as prescribed relating to the Weights and Measures Act,37347
LB202,Wishart,Referral,Designate funds appropriated to the Department of Health and Human Services for state aid,37207
LB203,Briese,Passed,Change provisions of the Music Licensing Agency Act,37462
LB204,Briese,Referral,Require approval of voters for bonds under the Interlocal Cooperation Act,36989
LB205,Kolterman,General File,Adopt the Surgical Technologist Registration Act,36848
LB205A,Kolterman,General File,Appropriation Bill,40371
LB206,Morfeld,Select File,Protect free speech rights of student journalists and student media advisers,37097
LB207,Morfeld,Referral,Create a Death Penalty Defense Standards Advisory Council,37577
LB208,Walz,Referral,Provide an exception for leasing dark fiber or providing certain telecommunications and related services by a state agency or political subdivision,37271
LB209,Albrecht,Passed,"Require information, materials, and reporting regarding continuing a viable pregnancy after taking mifepristone and change provisions relating to public indecency",37284
LB210,Crawford,Referral,Change independent expenditure reporting requirements and require electioneering reporting,36868
LB211,Crawford,Referral,Provide for nonpartisan nomination and election of county officers,37627
LB212,"Government, Military and Veterans Affairs Committee",Passed,"Change provisions relating to budget limitations and procedures, hearing notices for county budgets and property tax requests, and videoconferences and telephone conferences",36874
LB213,McCollister,Referral,"Provide for setting aside certain infraction, misdemeanor, and felony convictions",37132
LB214,La Grone,Passed,Authorize cession of certain land to the federal government,37336
LB215,Linehan,Indefinitely postponed,Provide for Prostate Cancer Awareness Plates,36834
LB216,Kolterman,Referral,Prohibit releasing a person in custody to avoid medical costs,37603
LB217,Pansing Brooks,Passed,"Prohibit discrimination against an employee for communicating about employee wages, benefits, or other compensation",37096
LB218,Lindstrom,Passed,Redefine real property and gross receipts for tax purposes,37342
LB219,Wishart,Select File,Change requirements for foster care transition proposals,37188
LB220,Wishart,Passed,Change provisions regarding vending facility programs in state buildings for blind vendors,36971
LB221,La Grone,Passed,Change provisions relating to limitations on powers under the Title Insurers Act,37329
LB222,Albrecht,Passed,Change the Volunteer Emergency Responders Incentive Act,36922
LB223,Albrecht,Passed,Provide duties with regard to a state-sponsored insurance program for members of the Nebraska National Guard,37094
LB224,Albrecht,Passed,"Rename the Nebraska Educational, Health, and Social Services Finance Authority Act and provide for applicability",36802
LB225,Quick,Referral,Appropriate funds to the Nebraska State Historical Society,37215
LB226,Quick,Referral,State intent relating to appropriations for the Youth Rehabilitation and Treatment Center-Kearney and the Youth Rehabilitation and Treatment Center-Geneva,37312
LB227,Hughes,Passed,Change provisions governing determination of a public or private nuisance under the Nebraska Right to Farm Act,37299
LB228,Hughes,Referral,Prohibit certain insurance practices relating to a person's status as a living organ donor,37562
LB229,Groene,Referral,Prohibit certain unlawful acts as prescribed under the Weights and Measures Act,37658
LB230,Pansing Brooks,Passed,Provide for room confinement of juveniles as prescribed,37296
LB231,Pansing Brooks,General File,Change provisions relating to legal defense of juveniles,36923
LB231A,Pansing Brooks,General File,Appropriation Bill,38884
LB232,Slama,Referral,Reduce the threshold amount for claims against the state for prosecution costs,37590
LB233,Wayne,Referral,Prohibit bringing a cell phone into a detention facility,37360
LB234,Wayne,Referral,Provide requirements for payment of claims by cities and villages,37398
LB235,Crawford,Passed,Change provisions relating to making and serving alcoholic liquor by nonlicensed persons as prescribed,36864
LB236,Crawford,Passed,Change access to sales and use tax information with respect to the Nebraska Advantage Transformational Tourism and Redevelopment Act,36964
LB237,Crawford,Passed,Change provisions relating to sales and use tax collection fees and authorize use of certain fees for revenue enforcement,37272
LB237A,Crawford,Passed,Appropriation Bill,39039
LB238,Pansing Brooks,Select File,Change requirements for witnessing death penalty executions,37092
LB239,Dorn,Indefinitely postponed,Change requirements for notice of hearing on county budget,37047
LB240,"Hansen, M.",Referral,Change procedures for determining competency to stand trial,37123
LB241,Bolz,Referral,Provide for teacher mentoring program grants using income from solar and wind agreements on school lands,37618
LB242,Lindstrom,General File,Adopt the Infrastructure Improvement and Replacement Assistance Act and provide for a turnback of state sales tax revenue,37498
LB243,Gragert,Passed,Create the Healthy Soils Task Force and add a use for a fund,37263
LB244,Erdman,Passed,Provide for mobile massage therapy establishments,37313
LB245,Erdman,Referral,Eliminate an exception to the medicaid preferred drug list,37100
LB246,Brewer,Indefinitely postponed,Change provisions relating to elections,37206
LB247,Bolz,Select File,Adopt the Advance Mental Health Care Directives Act,37306
LB248,Howard,Passed,Change terminology relating to hearing-impaired persons,36991
LB249,Howard,Referral,Change the statute of limitations for civil actions arising from a sexual assault,37419
LB250,Walz,Referral,Change provisions relating to agricultural land and horticultural land receiving special valuations,37558
LB251,Walz,Referral,Adopt the Child Hunger and Workforce Readiness Act,37343
LB252,Geist,Passed,Provide a condition relating to advertisements by the state lottery,37637
LB253,McCollister,Referral,Adopt the Redistricting Act,37440
LB254,McCollister,Final Reading,Adopt the Fair Chance Hiring Act,37345
LB255,McCollister,General File,Change provisions relating to the Supplemental Nutrition Assistance Program,37447
LB256,Arch,Passed,Authorize participation in insurance coverage for members of a community college board of governors,37450
LB257,Kolterman,Referral,Change provisions relating to loss payouts by insurers,37276
LB258,Williams,Passed,Change provisions relating to banking and finance,37169
LB259,Lindstrom,Passed,"Change consumer protection provisions under the Securities Act of Nebraska, the Commodity Code, and the Consumer Rental Purchase Agreement Act",37170
LB260,"Hansen, B.",Passed,Change provisions relating to medicaid recovery audit contractors and a health insurance premium assistance payment program,37066
LB261,DeBoer,Referral,Require use of redistricting maps drawn using state-issued computer software,37286
LB262,DeBoer,Referral,Change membership and duties of long-term restrictive housing work group,37362
LB263,Clements,Referral,Change provisions relating to the taxation of military retirement benefits,37185
LB264,La Grone,Passed,Redefine premises under the Disposition of Personal Property Landlord and Tenant Act,37459
LB265,La Grone,Referral,Adopt the Unsecured Consumer Loan Licensing Act and clarify licensing provisions under the Delayed Deposit Services Licensing Act and the Nebraska Installment Loan Act,37586
LB266,Lindstrom,Final Reading,Change the School Readiness Tax Credit Act,37511
LB267,Bolz,General File,Provide a duty for the county board relating to deficient bridges and authorize a tax levy,37503
LB268,Friesen,Passed,Change provisions relating to a certificate of convenience and necessity for a telecommunications company,37730
LB269,Friesen,Passed,Change provisions relating to ignition interlock permits and school permits,36975
LB270,Friesen,Passed,"Change provisions relating to motorboats, motor vehicles, state identification cards, and operators' licenses",37017
LB271,Morfeld,Referral,"Change provisions relating to releases, covenants not to sue, or similar agreements on joint and several liability",37339
LB272,Morfeld,Referral,Adopt the Apprenticeship Training Program Tax Credit Act,37120
LB273,"Hansen, M.",Referral,Provide a restricted funds budget limitation as prescribed for certain political subdivisions,37551
LB274,"Hansen, M.",Referral,Change provisions relating to stacking of coverage under the Uninsured and Underinsured Motorist Insurance Coverage Act,37203
LB275,"Hansen, M.",Referral,Require notification when persons prohibited by state or federal law attempt to obtain a handgun purchase permit or concealed handgun permit,37471
LB276,McCollister,Referral,Change provisions relating to the taxation of income from certain small business corporations and limited liability companies,37493
LB277,McCollister,Referral,Change membership provisions for the Board of Parole,37378
LB278,Bostelman,Referral,Provide a veteran notation on an operator's license or a state identification card for certain commissioned officers as prescribed,37247
LB279,Bostelman,Referral,Provide a sales and use tax exemption for food sold by veterans service organizations,37615
LB280,Brewer,Indefinitely postponed,Change a penalty for violations of the Nebraska Political Accountability and Disclosure Act,37721
LB281,McCollister,Passed,Provide for posting by public schools of a toll-free number set up to report child abuse or neglect,37349
LB282,"Hansen, M.",Referral,Change provisions relating to bail,36855
LB283,Pansing Brooks,General File,Provide for a climate change study,37279
LB284,McCollister,Passed,Change sales and use tax provisions relating to out-of-state retailers and multivendor marketplace platforms,37348
LB285,McCollister,Referral,State intent to appropriate funds to the Nebraska Power Review Board for a study and state public policy,37492
LB286,McCollister,Referral,Create the Coordinated Reentry Council,37379
LB287,Quick,Passed,"Change and provide duties for the Game and Parks Commission and change provisions relating to stamps, permits, fees, and hunter orange display requirements as prescribed",37388
LB288,Linehan,General File,Change income tax rates,37703
LB289,Linehan,General File,Change provisions relating to county assessor inspections of real property for property tax purposes,37704
LB289A,Linehan,General File,Appropriation Bill,40349
LB290,Linehan,Referral,Change the sales and use tax rate,37705
LB291,Linehan,Referral,Change sales and use tax provisions,37294
LB292,Vargas,Referral,Appropriate funds to the State Department of Education,37363
LB293,Speaker Scheer,Passed,"Provide, change, and eliminate provisions relating to appropriations",37438
LB294,Speaker Scheer,Passed,"Appropriate funds for the expenses of Nebraska State Government for the biennium ending June 30, 2021",37320
LB295,Speaker Scheer,Passed,Appropriate funds for salaries of members of the Legislature,37321
LB296,Speaker Scheer,Passed,Appropriate funds for salaries of constitutional officers,37322
LB297,Speaker Scheer,Passed,Appropriate funds for capital construction and property acquisition,37323
LB298,Speaker Scheer,Passed,"Create and repeal funds and provide, change, and eliminate sources, uses, and transfers of funds",37439
LB299,Speaker Scheer,Passed,Change Cash Reserve Fund provisions,37437
LB300,Lathrop,Passed,Change judges' salaries,37436
LB300A,Lathrop,Passed,Appropriation Bill,38531
LB301,Lowe,Passed,"Transfer duties under the Boiler Inspection Act, the Nebraska Amusement Ride Act, and the Conveyance Safety Act from the Department of Labor to the State Fire Marshal",37040
LB302,Hughes,Passed,Merge the State Energy Office with and rename the Department of Environmental Quality,37198
LB303,Lindstrom,General File,Change the amount of relief under the Property Tax Credit Act,37488
