Document,Primary Introducer,Status,Description,Document ID
LB717,Avery,Indefinitely postponed,Require placement of conflict-of-interest statements in the Legislative Journal,9512
LB718,Avery,Indefinitely postponed,Change requirements for petitions and petition signatures,9510
LB719,Avery,Indefinitely postponed,Change provisions relating to use of a rotating or flashing amber light on a motor vehicle,9430
LB720,Avery,Indefinitely postponed,Provide requirements and restrictions for customer loyalty or incentive programs,9804
LB721,Avery,Passed,Change qualification requirements for the State Building Administrator,9447
LB722,Avery,Passed,"Change provisions relating to a state bonding requirement, sale of state real property, and state-owned motor vehicles",9445
LB723,Fischer,Passed,Change surcharge remittance requirements for telephone companies,9661
LB724,Coash,Indefinitely postponed,Change provisions relating to use of tax proceeds for tourism promotion,9355
LB725,Fischer,Passed,Change provisions relating to fertilizer trailers and agricultural chemical equipment ,9368
LB726,Karpisek,Indefinitely postponed,Provide requirements for staff training under the Alzheimer's Special Care Disclosure Act,9630
LB727,Coash,Passed,Change compensation for retired judges serving temporary duty,9703
LB728,Lautenbaugh,Passed,Adopt the Exploited Children's Civil Remedy Act and redefine a term with respect to pleas,9595
LB729,Lautenbaugh,Indefinitely postponed,Repeal the Conveyance Safety Act,9268
LB730,Lautenbaugh,Indefinitely postponed,Change provisions relating to charging orders and interests in limited liability companies,9749
LB731,Utter,Passed,Change provisions relating to noxious weed control funds,9718
LB732,Utter,Passed,Change provisions relating to certain forced sales of real property,9600
LB733,Gay,Indefinitely postponed,Provide a sales tax exemption for local public health departments and provide for applicability of the Political Subdivisions Tort Claims Act to such departments,9396
LB734,Gay,Indefinitely postponed,Change provisions relating to utility shut off notification,9340
LB735,Gay,Passed,Adopt the Kelsey Smith Act to require wireless carriers to provide call location information in certain emergency situations,9675
LB736,Pirsch,Passed,Provide for liens for assessments and fines by homeowners' associations,9807
LB737,Karpisek,Indefinitely postponed,Provide an exemption from the State Personnel System,9323
LB738,McCoy,Passed,Change provisions relating to the substitution of trustee under the Nebraska Trust Deeds Act,9599
LB739,Fischer,Indefinitely postponed,Eliminate provisions relating to driver training schools ,9320
LB740,Agriculture Committee,Indefinitely postponed,Eliminate transfer provisions from certain agricultural funds,9670
LB741,Avery,Indefinitely postponed,Exclude lobbying expenses as a general fund operating expenditure for purposes of the Tax Equity and Educational Opportunities Support Act,9484
LB742,McCoy,Passed,Provide requirements for settled claims and settlement agreements involving public entities and provide that such claims and agreements are public records,9451
LB743,Fischer,Passed,Authorize conveyance of certain real property by the Game and Parks Commission,9766
LB744,Giese,Indefinitely postponed,Provide for adoption of the National Electrical Code by the State Electrical Board,9397
LB745,Avery,Indefinitely postponed,Redefine a term for purposes of the Nebraska Scholarship Act,9890
LB746,Giese,Passed,Change provisions relating to racial profiling,9501
LB747,Louden,Indefinitely postponed,Permit killing mountain lions and other predatory animals,9681
LB748,Louden,Indefinitely postponed,Change exemption provisions relating to food establishments,9682
LB749,Louden,Passed,Designate certain roads as state recreation roads,9725
LB750,Adams,Indefinitely postponed,Provide for gifts of real property to the Board of Educational Lands and Funds,9339
LB751,Pahls,Passed,Change provisions relating to the effect of errors and omissions in financing statements,9602
LB752,Pahls,Indefinitely postponed,Change provisions relating to securities pledged by trust companies,9605
LB753,Christensen,Indefinitely postponed,Change qualifications for the Superintendent of Law Enforcement and Public Safety,9748
LB754,Giese,Indefinitely postponed,Adopt the Blind Persons Literacy Rights and Education Act,9277
LB755,Dierks,Indefinitely postponed,Provide requirements and fees for certain oil or natural gas companies,9634
LB756,Wightman,Indefinitely postponed,Adopt the Nebraska Uniform Real Property Transfer on Death Act,9568
LB757,Wightman,Indefinitely postponed,Provide for nonprobate transfer on death motor vehicle certificates of title,9566
LB757A,Wightman,Indefinitely postponed,Appropriation Bill,10997
LB758,Wightman,Passed,Change provisions relating to doctrines of cy pres and deviation and powers of personal representatives,9825
LB759,Wightman,Passed,"Provide for the dissolution, winding up, and liquidation of certain professional corporations",9565
LB760,Wightman,Passed,Change provisions relating to total return trusts,9563
LB761,Fischer,Indefinitely postponed,Change employment driving permit provisions,9624
LB762,Pahls,Passed,Change provisions relating to the unauthorized use of the word bank,9278
LB763,Mello,Passed,Adopt the Successor Asbestos-Related Liability Act ,9285
LB764,Fischer,Passed,Change provisions relating to integrated management plans under the Nebraska Ground Water Management and Protection Act,9721
LB765,Fulton,Indefinitely postponed,Change criminal laws relating to gambling,9685
LB766,Gloor,Indefinitely postponed,Repeal the termination date for the Nebraska Center for Nursing Act,9793
LB767,Price,Indefinitely postponed,Change county ordinance provisions to provide for notice to be given for abandoned motor vehicles,9604
LB768,Stuthman,Passed,Provide for the termination of township boards as prescribed,9843
LB769,Stuthman,Indefinitely postponed,Provide for immunity from liability for county clerks regarding incorrect or false marriage license application information,9894
LB770,Flood,Passed,Change provisions relating to the distribution of the session laws and journal of the Legislature and copies of the statutes,9628
LB771,Flood,Passed,"Change certain provisions relating to assault, criminal attempt, weapons, arrests, bail, custody, jailhouse witnesses, and juveniles",9419
LB772,Coash,Indefinitely postponed,Change and provide penalties for driving on a revoked license as prescribed,9591
LB773,Wightman,Indefinitely postponed,Exempt manure-spreading implements from titling and registration requirements and weight and load restrictions,9814
LB774,Haar,Indefinitely postponed,Change provisions relating to sales tax treatment of net metering,9579
LB775,Stuthman,Indefinitely postponed,Authorize transportation development districts and a local sales tax,9872
LB776,Hansen,Indefinitely postponed,State findings and intent relating to respite care appropriations,9317
LB777,McCoy,Indefinitely postponed,Change provisions relating to presidential electors,9899
LB778,Coash,Indefinitely postponed,Adopt the Umbilical Cord Blood Information Act,9284
LB779,Lathrop,Passed,Change municipal budgeting and facility financing assistance provisions and adopt the Sports Arena Facility Financing Assistance Act ,9298
LB779A,Lathrop,Passed,Appropriation Bill,11473
LB780,Lathrop,Passed,Change Nebraska Workers' Compensation Act provisions relating to personal injuries,9621
LB781,Lathrop,Indefinitely postponed,Change provisions relating to urban growth districts,9660
LB782,Fischer,Indefinitely postponed,Change provisions relating to the issuance of distinctive license plates for governmental units,9678
LB783,Karpisek,Indefinitely postponed,Change restrictions on sales of alcohol near a college or university,9742
LB784,Louden,Indefinitely postponed,Change admission provisions relating to law enforcement training,9606
LB785,Carlson,Indefinitely postponed,Provide an exception to required approval for certain water transfers,9850
LB786,Karpisek,Indefinitely postponed,Eliminate the prohibition on adding alcohol to beer,9663
LB787,Fischer,Passed,Provide for an additional member to serve on the Nebraska Information Technology Commission,9776
LB788,Karpisek,Passed,Change provisions relating to managers under the Nebraska Liquor Control Act,9733
LB789,Ashford,Passed,"Change grant limits under the Local Civic, Cultural, and Convention Center Financing Act",9348
LB790,Nordquist,Indefinitely postponed,Require a report relating to employed recipients of benefits under the medical assistance program,9836
LB791,Pirsch,Passed,Provide for the electronic filing of certain documents with the Secretary of State,9851
LB792,Coash,Passed,Change controlled substances schedules,9713
LB793,Dubas,Indefinitely postponed,Prohibit cash fund transfers without authorization,9848
LB794,White,Indefinitely postponed,Change early voting provisions,9891
LB795,Council,Indefinitely postponed,Authorize employment of law enforcement officers by natural resources districts as prescribed,9885
LB796,Stuthman,Indefinitely postponed,Impose a fuel tax for use to complete the state expressway system,9875
LB797,Langemeier,Passed,Change duties of the Nebraska Power Review Board,9768
LB798,Langemeier,Passed,Extend the termination date of the Nebraska Litter Reduction and Recycling Act,9799
LB799,Krist,Passed,Change state and local building code provisions,9286
LB800,Ashford,Passed,Provide and change methods of early intervention for children at risk and penalties for drug offenses by minors,9892
LB800A,Ashford,Passed,Appropriation Bill,11079
LB801,Fulton,Passed,Change the Uniform Deceptive Trade Practices Act,9654
LB802,Coash,Indefinitely postponed,Change revenue and taxation provisions to redefine contractor or repairperson and gross receipts to exclude sod as prescribed,9916
LB803,Nordquist,Indefinitely postponed,Exclude licensed physical therapists from the Chiropractic Practice Act,9561
LB804,Flood,Indefinitely postponed,Provide an exemption from the documentary stamp tax,9283
LB805,Transportation and Telecommunications Committee,Passed,Adopt updates to federal motor vehicle laws and regulations and change motor vehicle and common carrier licensing and operation provisions,9319
LB806,Campbell,Passed,Change provisions relating to agricultural or horticultural land valuation,9584
LB807,McCoy,Indefinitely postponed,Require automobile liability policies to be issued for a minimum term,9828
LB808,Transportation and Telecommunications Committee,Indefinitely postponed,Change commercial motor vehicle and commercial driver's license provisions,9759
LB809,Rogert,Passed,Change statute of limitations for fraud involving certain assistance programs,9533
LB810,Rogert,Indefinitely postponed,Change provisions relating to undercover license plates and drivers' licenses,9534
LB811,Transportation and Telecommunications Committee,Indefinitely postponed,Change appeal procedures relating to the Public Service Commission,9662
LB812,Karpisek,Indefinitely postponed,Change notice and hearing requirements for complaints under the Uniform Credentialing Act,9698
LB813,Gloor,Passed,Prohibit prepaid dental service plans from limiting fees for certain services,9898
LB814,Gloor,Passed,Change provisions relating to transactions exempt from securities registration,9418
LB815,Haar,Indefinitely postponed,Change requirements for political subdivision budget statements and financial information on the state web site,9347
LB816,Fischer,Passed,Change motor vehicle industry regulation provisions,9648
LB817,Rogert,Passed,"Authorize contracting for law enforcement by natural resources districts, change provisions relating to handguns and firearms, and require the Nebraska State Patrol to provide notice to permitholders",9745
LB818,Sullivan,Indefinitely postponed,Change the Real Property Appraiser Act ,9603
LB819,Transportation and Telecommunications Committee,Indefinitely postponed,Change traffic control signal and speed limit provisions,9315
LB820,Janssen,Passed,Change provisions relating to height restrictions for vehicles and operating permits for certain emergency vehicles,9560
LB821,Fischer,Passed,Change provisions relating to road priorities,9764
LB822,Janssen,Indefinitely postponed,Change provisions relating to construction liens,9787
LB823,Janssen,Indefinitely postponed,Provide for appointment of county assessors,9281
LB824,Fischer,Indefinitely postponed,Change provisions relating to master jury lists,9719
LB825,Karpisek,Indefinitely postponed,Provide for parimutuel wagering on horseraces at satellite wagering facilities,9570
LB826,Pahls,Indefinitely postponed,Adopt the County Consolidation Act,9655
LB827,Howard,Indefinitely postponed,Provide requirements for prescription training for renewal of certain health practitioner licenses,9659
LB828,Gloor,Indefinitely postponed,Change requirements for medical radiographers and limited radiographers,9562
LB829,Rogert,Passed,Change certain notice requirements under the Nebraska Workers' Compensation Act,9755
LB830,Coash,Indefinitely postponed,Limit small tourism business liability and adopt the Tourism Insurance Act,9404
LB831,Utter,Indefinitely postponed,Change Motor Vehicle Operator's License Act provisions relating to school permits,9672
LB832,Fischer,Passed,Eliminate a private insurance requirement relating to petroleum release remedial action,9911
LB833,Fulton,Indefinitely postponed,Provide for confidentiality of Nebraska Workers' Compensation Court records,9753
LB834,Howard,Indefinitely postponed,Change provisions and penalties relating to liquor licenses,9352
LB835,Howard,Indefinitely postponed,Change reporting provisions of the Nebraska Hospital-Medical Liability Act,9723
LB836,Lautenbaugh,Passed,Provide for the extension of existing deer hunting seasons and the destruction of mountain lions and other predators,9401
LB837,Lautenbaugh,Indefinitely postponed,Provide for entry of default orders by the Tax Equalization and Review Commission,9402
LB838,Lautenbaugh,Indefinitely postponed,Require certain provisions in highway and bridge contracts and require contractor-identifying signage,9783
LB839,Lautenbaugh,Indefinitely postponed,Eliminate a period of invalidity of rules and regulations as prescribed,9403
LB840,Lautenbaugh,Indefinitely postponed,Change provisions relating to criminal attempt,9786
LB841,Lautenbaugh,Indefinitely postponed,Amend the Motor Vehicle Operator's License Act to allow release of digital images or signatures to local law enforcement ,9879
LB842,Lautenbaugh,Passed,Change procedures in cases of death during apprehension by law enforcement officers or while in custody,9784
LB843,Lautenbaugh,Indefinitely postponed,Change provisions relating to arson,9785
LB844,Lautenbaugh,Passed,"Change provisions relating to Nebraska Law Enforcement Training Center tuition, fees, and expenses",9321
LB845,Howard,Indefinitely postponed,Require energy conservation by state agencies,9580
LB846,Schilz,Indefinitely postponed,Change interest rate provisions for certain Nebraska Workers' Compensation Court awards,9754
LB847,Council,Indefinitely postponed,Change Small Claims Court powers and provide for use of attorneys as prescribed,9826
LB848,Cornett,Passed,Change provisions relating to board of equalization meetings for cities of the first class,9816
LB849,Gay,Passed,Change provisions relating to the health and human services,9324
LB850,Avery,Indefinitely postponed,Require public postsecondary educational institutions to provide information on early voting to students,9514
LB851,Avery,Indefinitely postponed,"Change the Convention Center Facility Financing Assistance Act and the Local Civic, Cultural, and Convention Center Financing Act",9607
LB852,Avery,Passed,Provide for write-in space on official ballots for certain offices,9933
LB853,Wightman,Indefinitely postponed,"Change criminal law statutes to reflect Nebraska Supreme Court opinion State v. Conover, 270 Neb. 446; 703 N.W.2d 898 (2005)",9852
LB854,Howard,Indefinitely postponed,Change requirements for licensure under the Nebraska Liquor Control Act,9909
LB855,Fischer,Indefinitely postponed,Adopt the Remote Pharmacy Act,9792
LB856,Janssen,Indefinitely postponed,Provide for requirements for memorials in the highway right-of-way,9691
LB857,Gay,Indefinitely postponed,"Change fee provisions relating to modular housing units, manufactured homes, and recreational vehicles",9960
LB858,Sullivan,Indefinitely postponed,Change provisions relating to service animals and mobility-impaired or otherwise disabled persons,9677
LB859,Lautenbaugh,Indefinitely postponed,Change provisions relating to trial by jury,9880
LB860,Lautenbaugh,Indefinitely postponed,Change concealed handgun permit application provisions relating to misdemeanor crimes of violence,9923
LB861,General Affairs Committee,Passed,"Change provisions relating to the State Racing Commission, the Nebraska Liquor Control Act, and the Nebraska Liquor Control Commission",9666
LB862,Christensen,Passed,Change provisions relating to  the regulation of water,9354
LB863,Cornett,Indefinitely postponed,Change annexation procedures affecting certain cities of the first class and sanitary and improvement districts,9867
LB864,Pirsch,Passed,"Provide, change, and eliminate duties for the Community Corrections Council",9970
LB865,Fischer,Passed,Adopt the Livestock Animal Welfare Act,9801
LB866,Howard,Indefinitely postponed,Provide for a dispensing practitioner permit and change other provisions relating to pharmacy,9797
LB867,Karpisek,Veto Overridden,Change shipping license fees for alcohol,9844
LB868,Flood,Indefinitely postponed,"Change probation administrative sanctions, community service sentencing, and minors with alcohol-related criminal provisions and exempt community service offenders and probationers from workers' compensation coverage",9363
LB869,Karpisek,Indefinitely postponed,Provide for and change fees relating to licensure under the Nebraska Liquor Control Act,9731
LB870,Karpisek,Indefinitely postponed,Provide for a temporary operating permit under the Nebraska Liquor Control Act,9910
LB871,Fischer,Passed,Change provisions relating to persons accompanying apprentice hunters,9938
LB872,Lathrop,Passed,Change applicability of a medical fee schedule relating to workers' compensation,9930
LB873,Giese,Passed,Require notice of certain property taxes owed and eliminate a notification requirement for certain delinquent property taxes,9743
LB874,Giese,Indefinitely postponed,Change provisions relating to probation office expenses,9406
LB875,Giese,Indefinitely postponed,Provide for voter registration on the Secretary of State's web site,9332
LB876,Howard,Indefinitely postponed,Change recovery amounts under the Nebraska Hospital-Medical Liability Act,9722
LB877,Cornett,Passed,Change property assessment and tax provisions,9616
LB878,Cornett,Indefinitely postponed,"Change and eliminate tax provisions relating to electronic fund transfers, withholding, and overpayments",9845
LB879,Cornett,Passed,Change revenue and taxation provisions,9846
LB880,Rogert,Passed,Change provisions relating to fireworks,9656
LB880A,Rogert,Passed,Appropriation Bill,11043
LB881,Rogert,Indefinitely postponed,Change and eliminate provisions relating to fireworks,9695
LB882,Rogert,Passed,Change provisions relating to disposal of dead animals,9744
LB883,Coash,Indefinitely postponed,Provide for offsite storage facilities and change reporting and payment requirements for farm wineries,9956
LB884,McGill,Passed,Require employers to provide employees with wage and deduction information as prescribed,9362
LB885,Nordquist,Indefinitely postponed,Transfer the responsibilities of the Nebraska Oil and Gas Conservation Commission and the State Energy Office to the newly created Nebraska Energy Commission,9835
LB886,Stuthman,Indefinitely postponed,Change and provide penalties for minors purchasing or possessing tobacco,9448
LB887,Stuthman,Indefinitely postponed,Change provisions for interstate simulcast facility licenses,9932
LB888,Conrad,Passed,Adopt the Nebraska Uniform Limited Liability Company Act and change provisions relating to charging orders,9273
LB888A,Conrad,Passed,Appropriation Bill,10742
LB889,Christensen,Indefinitely postponed,Change provisions relating to the justification for the use of force,9435
LB890,Pahls,Passed,Change banking and finance provisions,9913
LB891,Pahls,Passed,Provide for conditional bank charters,9914
LB892,Pahls,Passed,"Change provisions relating to federal deposit insurance requirements, residential mortgage licensing, installment loans, and reverse mortgages",9901
LB893,Christensen,Indefinitely postponed,Provide refund procedures for unconstitutional taxes and assessments,9812
LB894,Pirsch,Passed,Change provisions relating to shoplifting and prohibit possession of any store security device countermeasure,9886
LB895,Janssen,Indefinitely postponed,Change procedures for filling vacancies on a natural resources district board,9736
LB896,Christensen,Indefinitely postponed,Provide a permit for exceeding weight limits for vehicles transporting livestock,9975
LB897,Howard,Indefinitely postponed,Change income limits for homestead tax exemption purposes,9931
LB898,Haar,Indefinitely postponed,Adopt the Student Expression Act,9330
LB899,Nordquist,Indefinitely postponed,Change retirement benefit adjustment provisions,9961
LB900,Karpisek,Indefinitely postponed,Change retail license fees for sales of alcohol,9732
LB901,Wightman,Passed,Change child custody determination provisions,9805
LB902,Howard,Indefinitely postponed,Provide for an information form for assisted-living facilities,9700
LB903,Howard,Indefinitely postponed,Require the Department of Health and Human Services to establish criteria to evaluate the adequacy of Alzheimer's special care units,9701
LB904,Howard,Indefinitely postponed,Provide for enhanced assisted-living certificates for certain assisted-living facilities,9702
LB905,Dubas,Indefinitely postponed,Change provisions relating to discharge of firearms,9627
LB906,Karpisek,Indefinitely postponed,Eliminate restrictions on sales of alcohol near certain places,9664
LB907,Conrad,Passed,Change provisions relating to homestead property exempt from execution,9934
LB908,Conrad,Passed,Change workers' compensation provisions relating to claims for legal services or disbursements,9951
LB909,Carlson,Indefinitely postponed,Change provisions relating to division fences,9791
LB910,Carlson,Passed,Change the Commercial Dog and Cat Operator Inspection Act,9585
LB910A,Carlson,Passed,Appropriation Bill,10687
LB911,Langemeier,Passed,Change a date relating to development of a statewide biotechnology strategic plan,9803
LB912,Pahls,Indefinitely postponed,Prohibit occupant recovery limits in uninsured and underinsured motorist coverage,9639
LB913,Council,Indefinitely postponed,Adopt the Criminal Offender Employment Act,9949
LB914,Sullivan,Passed,Change a provision relating to the duty to stop after a motor vehicle accident,9676
LB915,McGill,Indefinitely postponed,Provide for use of motor vehicle operator license numbers and state identification card numbers in compiling jury lists,9964
LB916,Heidemann,Indefinitely postponed,Authorize leases on school lands for solar and wind energy production,9988
LB917,Rogert,Indefinitely postponed,Exempt municipal water from sales and use taxes,9968
LB918,Hadley,Passed,Redefine certain terms and provide certain tax incentives under the Nebraska Advantage Act,9957
LB918A,Hadley,Passed,Appropriation Bill,11181
LB919,Schilz,Passed,Change population requirements for reorganization of cities of the first class and require a plan to increase a city's population,9943
LB920,Haar,Indefinitely postponed,Provide for school transportation safety committees,9924
LB921,Campbell,Indefinitely postponed,Provide time limits for payment of claims under the medical assistance program,9833
LB922,Coash,Indefinitely postponed,Change registration renewal provisions relating to medication aides,10022
LB923,Ashford,Indefinitely postponed,Change provisions relating to sealing of juvenile criminal justice records,10009
LB924,Fischer,Passed,Change provisions relating to ignition interlock orders,9822
LB925,Conrad,Indefinitely postponed,Require employment of Nebraska laborers for public works projects during excessive unemployment,9936
LB926,Rogert,Passed,Change provisions for information signs along highways,9726
LB927,Nebraska Retirement Systems Committee,Indefinitely postponed,Change employee deposit requirements under the School Employees Retirement Act,9596
LB928,Nebraska Retirement Systems Committee,Indefinitely postponed,Change contribution rates under the Nebraska State Patrol Retirement Act,9637
LB929,Ashford,Indefinitely postponed,Require schools to distribute certain information to parents of children with special hearing needs,10038
LB930,Gloor,Indefinitely postponed,Change provisions relating to distribution of certain devices under the Pharmacy Practice Act,10001
LB931,Sullivan,Passed,Change and eliminate provisions of the Real Property Appraiser Act and the Nebraska Real Estate License Act,9709
LB932,Christensen,Indefinitely postponed,Change provisions relating to repayment of financial assistance by natural resources districts,9810
LB933,Utter,Passed,Change the Motor Vehicle Certificate of Title Act with respect to manufactured homes and mobile homes,10028
LB934,Haar,Passed,Include Nebraska Wing of the Civil Air Patrol members under the Volunteer Emergency Responders Job Protection Act,9358
LB935,Speaker Flood,Passed,Provide for deficit appropriations and change certain appropriations,9788
LB936,Flood,Indefinitely postponed,Authorize court-ordered conditions for juvenile court dispositions,9841
LB937,Fischer,Passed,Terminate per diem payments for members of learning community coordinating councils,9978
LB937A,Fischer,Passed,Appropriation Bill,10859
LB938,Stuthman,Indefinitely postponed,Provide for an amendment to the medicaid state plan relating to reimbursement of federally qualified health centers,9842
LB939,Stuthman,Indefinitely postponed,Change support order enforcement provisions,9322
LB940,Janssen,Indefinitely postponed,Amend the Welfare Reform Act to require drug screening for cash assistance benefits,9658
LB941,Gay,Indefinitely postponed,Permit optometrists to dispense cosmetic and medicated contacts as prescribed,9999
LB942,Gay,Indefinitely postponed,Provide for a special shipping permit for alcohol manufacturers,9959
LB943,Harms,Passed,Provide for the merger of civil service commissions under the Civil Service Act,10049
LB944,Harms,Withdrawn,Provide for publication of certain items on school district web sites,10013
LB945,Harms,Passed,Prohibit use of handheld wireless communication devices while driving,9986
LB946,Hadley,Withdrawn,Provide for court-ordered postsecondary education subsidy orders,10032
LB947,Avery,Passed,Eliminate the Community Development Block Grant Program Advisory Committee,10059
LB948,Avery,Indefinitely postponed,Change provisions relating to agency requisitions and competitive bidding,10060
LB949,Gloor,Indefinitely postponed,Change provisions relating to state and local building codes,9765
LB950,Nebraska Retirement Systems Committee,Passed,Change provisions relating to retirement,9907
LB951,Avery,Passed,"Change provisions relating to early voting, multiple officeholding, and provisional ballots",9971
LB951A,Avery,Passed,Appropriation Bill,10709
LB952,White,Indefinitely postponed,Exempt certain public utility income for infrastructure replacement and sewer programs from sales tax,9499
LB953,Coash,Indefinitely postponed,Provide a rate of payment for certain medical services in emergency protective custody situations,9902
LB954,Giese,Indefinitely postponed,Establish a limit on refunds of local option taxes under the Nebraska Advantage Act,9976
LB955,Giese,Indefinitely postponed,Adopt the Correctional Facility Reimbursement Act,9333
LB956,Adams,Passed,Rename the Nebraska Scholarship Act and change award provisions,9746
LB957,Adams,Indefinitely postponed,Provide for memoranda of understanding related to student information sharing,9996
LB958,Giese,Indefinitely postponed,Exempt retirement benefits and social security benefits from income tax,9821
LB959,Lathrop,Indefinitely postponed,Prohibit certain discriminatory acts or practices related to the business of insurance ,9712
LB960,Stuthman,Indefinitely postponed,Change provisions relating to net metering,9922
LB961,Council,Passed,Provide for economic development training grants and change job training grant provisions,9980
LB962,Council,Indefinitely postponed,Require blood lead testing prior to school enrollment,9939
LB963,Carlson,Indefinitely postponed,Change Nebraska Workers' Compensation Act provisions governing disability compensation after retirement,9757
LB964,Christensen,Indefinitely postponed,Prohibit the leasing of land in a county road right-of-way for oil and gas exploration and development,10077
LB965,Sullivan,Passed,Change school board and educational service unit vacancy provisions,10030
LB966,Pahls,Indefinitely postponed,Adopt the Classroom Educational Expenditure Act,9653
LB967,Schilz,Indefinitely postponed,Change local option sales tax refund provisions for certain tax incentive laws,9991
LB968,McGill,Indefinitely postponed,Redefine abuse for certain domestic violence situations,9928
LB969,Urban Affairs Committee,Indefinitely postponed,Provide for terms of office for municipal officers,9903
LB970,Campbell,Passed,Change provisions relating to appeals from county planning commission decisions,9881
LB971,Campbell,Indefinitely postponed,Change provisions relating to care and placement of neglected children and children in foster care,9849
LB972,Utter,Indefinitely postponed,Change a date related to certain political subdivision budget filings,9905
LB973,Coash,Indefinitely postponed,Change provisions relating to the central register of child protection cases and authorize a hearing ,9361
LB974,Avery,Indefinitely postponed,Change permissible uses of a learning community levy as prescribed,10043
LB975,Nordquist,Passed,Change the Convention Center Facility Financing Assistance Act relating to projects undertaken in areas with a high concentration of poverty,10029
LB976,Cornett,Indefinitely postponed,Change a budget limitation,9763
LB977,Mello,Indefinitely postponed,Require new state buildings and renovations to comply with energy efficiency standards,9809
LB978,Mello,Passed,Provide requirements relating to energy star certified appliances in the state's competitive bidding process,10132
LB979,Nebraska Retirement Systems Committee,Indefinitely postponed,Provide for the transition of certain employees to the State Employees Retirement System,9906
LB980,Wallman,Indefinitely postponed,Change personal services contract requirements and provide restrictions on privatization contracts,9915
LB981,Cornett,Indefinitely postponed,Provide for review of the tax expenditure report,9937
LB982,Campbell,Indefinitely postponed,Adopt the Build Nebraska Act and authorize issuance of highway bonds,9873
LB983,Karpisek,Indefinitely postponed,Authorize and regulate skilled mechanical amusement devices,9576
LB984,Howard,Indefinitely postponed,Change a penalty relating to child abuse,9823
LB985,Karpisek,Indefinitely postponed,Adopt the Nebraska Charitable Poker Act,9761
